code,term
402941000,Syphilitic chancre of vulva (disorder)
402942007,Syphilitic chancre of oral mucous membranes (disorder)
402943002,Syphilitic balanitis (disorder)
402944008,Condylomata lata of perianal skin (disorder)
402945009,Condylomata lata of penis (disorder)
402946005,Condylomata lata of vulva (disorder)
402947001,Late secondary syphilis (disorder)
402949003,Nodular syphilide (disorder)
402950003,Syphilitic leukoplakia of tongue (disorder)
402951004,Oral mucous membrane lesion due to late syphilis (disorder)
402954007,Penile chancroid (disorder)
402955008,Vulval chancroid (disorder)
402956009,Localized cutaneous gonococcal infection (disorder)
402957000,Gonococcal bartholinitis (disorder)
402958005,Gonococcal bacteremia-induced pustular vasculitis (disorder)
403484002,Bowenoid papulosis of anus (disorder)
405139007,Risk control behavior: sexually transmitted disease (observable entity)
405631006,Pediatric human immunodeficiency virus infection (disorder)
405635002,Late syphilis with clinical manifestations other than neurosyphilis (disorder)
406108000,Human immunodeficiency virus enzyme-linked immunosorbent assay test negative (finding)
406109008,Human immunodeficiency virus enzyme-linked immunosorbent assay test positive (finding)
406528008,Acquired Immunodeficiency Syndrome clinical trial group (social concept)
406581000,Gonococcal infection of the central nervous system (disorder)
409113002,Pediatric Acquired Immunodeficiency Syndrome Clinical Trial Group (social concept)
409788009,Rapid human immunodeficiency virus type 1 antibody test (procedure)
410470003,Syphilitic retinitis (disorder)
414376003,Hairy leukoplakia of tongue associated with human immunodeficiency virus disease (disorder)
414604009,Leukoplakia of tongue associated with human immunodeficiency virus disease (disorder)
416491000,Immune recovery uveitis (disorder)
416729007,Neutropenia associated with acquired immunodeficiency syndrome (disorder)
420244003,Encephalitis associated with acquired immunodeficiency syndrome (disorder)
420281004,Skin rash associated with acquired immunodeficiency syndrome (disorder)
420302007,Reticulosarcoma associated with acquired immunodeficiency syndrome (disorder)
420308006,Retinal vascular changes associated with acquired immunodeficiency syndrome (disorder)
420321004,Intestinal malabsorption associated with acquired immunodeficiency syndrome (disorder)
420384005,Hematopoietic system disease associated with acquired immunodeficiency syndrome (disorder)
420395004,Acute endocarditis associated with acquired immunodeficiency syndrome (disorder)
420452002,Myelopathy associated with acquired immunodeficiency syndrome (disorder)
420543008,Anemia associated with acquired immunodeficiency syndrome (disorder)
420544002,Bacterial pneumonia associated with acquired immunodeficiency syndrome (disorder)
420549007,Salivary gland disease associated with acquired immunodeficiency syndrome (disorder)
420554003,Progressive multifocal leukoencephalopathy associated with acquired immunodeficiency syndrome (disorder)
420614009,Organic dementia associated with acquired immunodeficiency syndrome (disorder)
420658009,Radiculitis associated with acquired immunodeficiency syndrome (disorder)
420687005,Ill-defined intestinal infection associated with acquired immunodeficiency syndrome (disorder)
420691000,Nutritional deficiency associated with acquired immunodeficiency syndrome (disorder)
420718004,Central nervous system demyelinating disease associated with acquired immunodeficiency syndrome (disorder)
420721002,Acquired immunodeficiency syndrome-associated disorder (disorder)
420764009,Salmonella infection associated with acquired immunodeficiency syndrome (disorder)
420774007,Organic brain syndrome associated with acquired immunodeficiency syndrome (disorder)
420787001,Pneumococcal pneumonia associated with acquired immunodeficiency syndrome (disorder)
420801006,Malaise associated with acquired immunodeficiency syndrome (disorder)
420818005,Mycobacteriosis associated with acquired immunodeficiency syndrome (disorder)
420877009,Dermatomycosis associated with acquired immunodeficiency syndrome (disorder)
420900006,Fatigue associated with acquired immunodeficiency syndrome (disorder)
420938005,Subacute endocarditis associated with acquired immunodeficiency syndrome (disorder)
420945005,Histoplasmosis associated with acquired immunodeficiency syndrome (disorder)
421020000,Microsporidiosis associated with acquired immunodeficiency syndrome (disorder)
421023003,Presenile dementia associated with acquired immunodeficiency syndrome (disorder)
421047005,Candidiasis of lung associated with acquired immunodeficiency syndrome (disorder)
421077004,Disseminated candidiasis associated with acquired immunodeficiency syndrome (disorder)
421102007,Aplastic anemia associated with acquired immunodeficiency syndrome (disorder)
421230000,Hepatomegaly associated with acquired immunodeficiency syndrome (disorder)
421272004,Subacute myocarditis associated with acquired immunodeficiency syndrome (disorder)
421283008,Primary lymphoma of brain associated with acquired immunodeficiency syndrome (disorder)
421312009,Agranulocytosis associated with acquired immunodeficiency syndrome (disorder)
421394009,Skin disorder associated with acquired immunodeficiency syndrome (disorder)
421403008,Cryptococcosis associated with acquired immunodeficiency syndrome (disorder)
421415007,Subacute adenoviral encephalitis associated with acquired immunodeficiency syndrome (disorder)
421431004,Nocardiosis associated with acquired immunodeficiency syndrome (disorder)
421454008,Infectious gastroenteritis associated with acquired immunodeficiency syndrome (disorder)
421508002,Viral pneumonia associated with acquired immunodeficiency syndrome (disorder)
421510000,Isosporiasis associated with acquired immunodeficiency syndrome (disorder)
421571007,Tuberculosis associated with acquired immunodeficiency syndrome (disorder)
421597001,Polyneuropathy associated with acquired immunodeficiency syndrome (disorder)
421660003,Failure to thrive in infant associated with acquired immunodeficiency syndrome (disorder)
421666009,Toxoplasmosis associated with acquired immunodeficiency syndrome (disorder)
421695000,Abnormal weight loss associated with acquired immunodeficiency syndrome (finding)
421706001,Blindness associated with acquired immunodeficiency syndrome (disorder)
421708000,Infective arthritis associated with acquired immunodeficiency syndrome (disorder)
421710003,Candidiasis of mouth associated with acquired immunodeficiency syndrome (disorder)
421766003,Thrombocytopenia associated with acquired immunodeficiency syndrome (disorder)
421827003,Encephalopathy associated with acquired immunodeficiency syndrome (disorder)
421851008,Acquired hemolytic anemia associated with acquired immunodeficiency syndrome (disorder)
421874007,Respiratory disorder associated with acquired immunodeficiency syndrome (disorder)
421883002,Strongyloidiasis associated with acquired immunodeficiency syndrome (disorder)
421929001,Myocarditis associated with acquired immunodeficiency syndrome (disorder)
421983003,Noninfectious gastroenteritis associated with acquired immunodeficiency syndrome (disorder)
421998001,Central nervous disorder associated with acquired immunodeficiency syndrome (disorder)
422012004,Neuritis associated with acquired immunodeficiency syndrome (disorder)
422074008,Coccidiosis associated with acquired immunodeficiency syndrome (disorder)
422089004,Encephalomyelitis associated with acquired immunodeficiency syndrome (disorder)
422127002,Herpes zoster associated with acquired immunodeficiency syndrome (disorder)
422136003,Neuralgia associated with acquired immunodeficiency syndrome (disorder)
422177004,Dyspnea associated with acquired immunodeficiency syndrome (disorder)
422189002,Low vision associated with acquired immunodeficiency syndrome (disorder)
422194002,Hyperhidrosis associated with acquired immunodeficiency syndrome (disorder)
422282000,Malignant neoplasm associated with acquired immunodeficiency syndrome (disorder)
422337001,Coccidioidomycosis associated with acquired immunodeficiency syndrome (disorder)
424522003,Artificial insemination with the wrong donor sperm or donor egg (event)
426165006,Acute genitourinary chlamydia infection (disorder)
426247003,Acute genitourinary Chlamydia trachomatis infection (disorder)
427578006,Herpes simplex of female genitalia (disorder)
428015005,Chlamydia trachomatis infection of genital structure (disorder)
428230005,Trichomonal vaginitis in pregnancy (disorder)
430882007,Human oocyte donor (person)
432787004,Transvaginal ultrasonography for follicle monitoring (procedure)
433475001,"Human oocyte donor, age 35 and older (person)"
439247007,Cryopreservation of testicular tissue (procedure)
439790009,Cryopreservation of ovarian tissue (procedure)
440645004,Cryopreservation of oocyte (procedure)
440687002,Identification of oocyte in follicular fluid (procedure)
440688007,Identification of sperm from specimen obtained by aspiration (procedure)
441120009,Family history of acquired immune deficiency syndrome (situation)
441198005,Thawing of cryopreserved sperm (procedure)
441200004,Culture of embryo (procedure)
441209003,Thawing of cryopreserved tissue specimen from testis (procedure)
441222006,Thawing of cryopreserved oocyte (procedure)
441276006,Preparation of embryo for transfer (procedure)
441369004,Thawing of cryopreserved embryo (procedure)
441427002,Culture of embryo with coculture of oocytes (procedure)
441463002,Sperm donor (person)
441465009,Unknown sperm donor for artificial insemination (person)
441468006,Unrelated known sperm donor for artificial insemination (person)
444150000,Latent syphilis (disorder)
444394002,Exposure to nongonococcal urethritis (event)
444454003,Exposure to nonspecific urethritis (event)
444563003,Exposure to Hepatitis C virus (event)
444834005,Abscess of urethral gland caused by Neisseria gonorrhoeae (disorder)
445563009,Counseling for sexually transmitted disease (procedure)
445945000,Infectious disease associated with acquired immune deficiency syndrome (disorder)
446471004,Infection of epididymis caused by Chlamydia trachomatis (disorder)
446722008,Determination of coreceptor tropism of Human immunodeficiency virus 1 (procedure)
446902002,Infection of testis caused by Chlamydia trachomatis (disorder)
